date,time,outdoor_temp,room_temp1,room_temp2,room_RH1,room_RH2,occupant_num,FCU_fan_feedback,FCU_onoff_feedback,FCU_combined_state
2021/08/10,09:00,31.99,29.08,29.08,54.43,54.43,4.0,3.0,0.0,0.0
2021/08/10,09:01,32.482,29.08,29.08,54.43,54.43,3.0,0.0,0.0,0.0
2021/08/10,09:02,32.812000000000005,29.08,29.08,54.43,54.43,3.0,0.0,0.0,0.0
2021/08/10,09:03,32.98,29.08,29.08,54.43,54.43,4.0,1.0,1.0,1.0
2021/08/10,09:04,32.608,29.08,29.08,54.36,54.36,4.0,1.0,1.0,1.0
2021/08/10,09:05,32.278,29.08,29.08,53.88,53.88,4.0,1.0,1.0,1.0
2021/08/10,09:06,32.32,29.08,29.08,53.6,53.6,4.0,1.0,1.0,1.0
2021/08/10,09:07,32.446,29.05,29.05,53.33,53.33,4.0,1.0,1.0,1.0
2021/08/10,09:08,32.32,29.03,29.03,53.26,53.26,4.0,1.0,1.0,1.0
2021/08/10,09:09,32.32,28.95,28.95,53.05,53.05,4.0,1.0,1.0,1.0
2021/08/10,09:10,32.32,28.95,28.95,53.05,53.05,4.0,1.0,1.0,1.0
2021/08/10,09:11,32.152,28.95,28.95,52.71,52.71,4.0,1.0,1.0,1.0
2021/08/10,09:12,31.822,28.91,28.91,52.71,52.71,5.0,1.0,1.0,1.0
2021/08/10,09:13,31.822,28.89,28.89,52.23,52.23,2.0,1.0,1.0,1.0
2021/08/10,09:14,31.99,28.81,28.81,51.95,51.95,2.0,1.0,1.0,1.0
2021/08/10,09:15,32.65,28.81,28.81,51.41,51.41,4.0,1.0,1.0,1.0
2021/08/10,09:16,33.004000000000005,28.81,28.81,51.13,51.13,4.0,1.0,1.0,1.0
2021/08/10,09:17,32.836,28.81,28.81,50.86,50.86,4.0,1.0,1.0,1.0
2021/08/10,09:18,32.77,28.77,28.77,51.41,51.41,5.0,1.0,1.0,1.0
2021/08/10,09:19,32.674,28.77,28.77,51.13,51.13,4.0,1.0,1.0,1.0
2021/08/10,09:20,32.506,28.67,28.67,51.48,51.48,4.0,1.0,1.0,1.0
2021/08/10,09:21,32.296,28.67,28.67,51.41,51.41,4.0,1.0,1.0,1.0
2021/08/10,09:22,32.482,28.67,28.67,51.34,51.34,4.0,1.0,1.0,1.0
2021/08/10,09:23,32.524,28.67,28.67,51.13,51.13,4.0,1.0,1.0,1.0
2021/08/10,09:24,32.524,28.67,28.67,50.86,50.86,3.0,1.0,1.0,1.0
2021/08/10,09:25,32.524,28.67,28.67,50.48,50.48,3.0,1.0,1.0,1.0
2021/08/10,09:26,32.524,28.67,28.67,50.31,50.31,3.0,1.0,1.0,1.0
2021/08/10,09:27,32.524,28.67,28.67,50.31,50.31,3.0,1.0,1.0,1.0
2021/08/10,09:28,32.464,28.64,28.64,50.31,50.31,4.0,1.0,1.0,1.0
2021/08/10,09:29,32.194,28.64,28.64,50.31,50.31,2.0,1.0,1.0,1.0
2021/08/10,09:30,31.864,28.62,28.62,50.2,50.2,3.0,1.0,1.0,1.0
2021/08/10,09:31,31.864,28.53,28.53,50.2,50.2,3.0,1.0,1.0,1.0
2021/08/10,09:32,32.05,28.53,28.53,50.03,50.03,2.0,1.0,1.0,1.0
2021/08/10,09:33,32.176,28.53,28.53,49.76,49.76,3.0,1.0,1.0,1.0
2021/08/10,09:34,31.72,28.53,28.53,49.48,49.48,3.0,1.0,1.0,1.0
2021/08/10,09:35,31.846,28.53,28.53,49.21,49.21,3.0,1.0,1.0,1.0
2021/08/10,09:36,31.846,28.53,28.53,49.14,49.14,2.0,1.0,1.0,1.0
2021/08/10,09:37,31.846,28.53,28.53,48.93,48.93,2.0,1.0,1.0,1.0
2021/08/10,09:38,32.379999999999995,28.53,28.53,48.93,48.93,2.0,1.0,1.0,1.0
2021/08/10,09:39,33.184,28.53,28.53,49.0,49.0,2.0,1.0,1.0,1.0
2021/08/10,09:40,33.724,28.53,28.53,48.93,48.93,2.0,1.0,1.0,1.0
2021/08/10,09:41,34.054,28.5,28.5,48.93,48.93,2.0,1.0,1.0,1.0
2021/08/10,09:42,33.724,28.5,28.5,48.93,48.93,2.0,1.0,1.0,1.0
2021/08/10,09:43,33.556,28.5,28.5,48.66,48.66,3.0,1.0,1.0,1.0
2021/08/10,09:44,33.184,28.5,28.5,48.56,48.56,3.0,1.0,1.0,1.0
2021/08/10,09:45,32.734,28.48,28.48,48.38,48.38,3.0,1.0,1.0,1.0
2021/08/10,09:46,32.566,28.48,28.48,48.11,48.11,3.0,1.0,1.0,1.0
2021/08/10,09:47,32.566,28.48,28.48,48.11,48.11,2.0,1.0,1.0,1.0
2021/08/10,09:48,32.404,28.48,28.48,48.11,48.11,3.0,1.0,1.0,1.0
2021/08/10,09:49,31.906,28.4,28.4,48.21,48.21,3.0,1.0,1.0,1.0
2021/08/10,09:50,31.906,28.4,28.4,48.38,48.38,4.0,1.0,1.0,1.0
2021/08/10,09:51,31.906,28.4,28.4,48.38,48.38,4.0,1.0,1.0,1.0
2021/08/10,09:52,31.906,28.4,28.4,48.38,48.38,3.0,1.0,1.0,1.0
2021/08/10,09:53,32.26,28.4,28.4,48.38,48.38,3.0,1.0,1.0,1.0
2021/08/10,09:54,32.812000000000005,28.4,28.4,48.28,48.28,4.0,1.0,1.0,1.0
2021/08/10,09:55,33.664,28.4,28.4,48.01,48.01,4.0,1.0,1.0,1.0
2021/08/10,09:56,33.994,28.4,28.4,47.77,47.77,4.0,1.0,1.0,1.0
2021/08/10,09:57,33.994,28.4,28.4,47.56,47.56,3.0,1.0,1.0,1.0
2021/08/10,09:58,33.994,28.4,28.4,47.49,47.49,2.0,1.0,1.0,1.0
2021/08/10,09:59,33.994,28.4,28.4,47.49,47.49,2.0,1.0,1.0,1.0
2021/08/10,10:00,33.994,28.4,28.4,47.29,47.29,2.0,1.0,1.0,1.0
2021/08/10,10:01,34.156,28.4,28.4,47.36,47.36,4.0,1.0,1.0,1.0
2021/08/10,10:02,33.994,28.4,28.4,47.56,47.56,4.0,1.0,1.0,1.0
2021/08/10,10:03,33.784,28.4,28.4,47.56,47.56,3.0,1.0,1.0,1.0
2021/08/10,10:04,33.495999999999995,28.4,28.4,47.56,47.56,3.0,1.0,1.0,1.0
2021/08/10,10:05,33.292,28.4,28.4,47.56,47.56,3.0,1.0,1.0,1.0
2021/08/10,10:06,33.004000000000005,28.4,28.4,47.56,47.56,4.0,1.0,1.0,1.0
2021/08/10,10:07,32.836,28.4,28.4,47.22,47.22,3.0,1.0,1.0,1.0
2021/08/10,10:08,32.836,28.4,28.4,46.91,46.91,3.0,1.0,1.0,1.0
2021/08/10,10:09,32.836,28.36,28.36,46.64,46.64,3.0,1.0,1.0,1.0
2021/08/10,10:10,32.836,28.26,28.26,46.47,46.47,2.0,1.0,1.0,1.0
2021/08/10,10:11,32.794000000000004,28.23,28.23,46.19,46.19,3.0,1.0,1.0,1.0
2021/08/10,10:12,32.296,28.12,28.12,46.19,46.19,3.0,1.0,1.0,1.0
2021/08/10,10:13,32.296,28.09,28.09,45.91,45.91,3.0,1.0,1.0,1.0
2021/08/10,10:14,32.548,27.98,27.98,45.91,45.91,2.0,1.0,1.0,1.0
2021/08/10,10:15,32.734,27.98,27.98,45.91,45.91,3.0,1.0,1.0,1.0
2021/08/10,10:16,32.836,27.85,27.85,46.19,46.19,4.0,1.0,1.0,1.0
2021/08/10,10:17,33.004000000000005,27.85,27.85,46.29,46.29,4.0,1.0,1.0,1.0
2021/08/10,10:18,33.004000000000005,27.85,27.85,46.26,46.26,4.0,1.0,1.0,1.0
2021/08/10,10:19,32.878,27.81,27.81,46.19,46.19,3.0,1.0,1.0,1.0
2021/08/10,10:20,33.328,27.71,27.71,46.47,46.47,3.0,1.0,1.0,1.0
2021/08/10,10:21,34.174,27.71,27.71,46.39,46.39,3.0,1.0,1.0,1.0
2021/08/10,10:22,34.696,27.68,27.68,46.19,46.19,3.0,1.0,1.0,1.0
2021/08/10,10:23,35.187999999999995,27.68,27.68,46.19,46.19,4.0,1.0,1.0,1.0
2021/08/10,10:24,35.187999999999995,27.66,27.66,46.12,46.12,4.0,1.0,1.0,1.0
2021/08/10,10:25,35.23,27.66,27.66,45.91,45.91,4.0,1.0,1.0,1.0
2021/08/10,10:26,35.374,27.57,27.57,45.85,45.85,4.0,1.0,1.0,1.0
