date,time,outdoor_temp,room_temp1,room_temp2,room_RH1,room_RH2,occupant_num,FCU_fan_feedback,FCU_onoff_feedback,FCU_combined_state
2021/08/07,09:00,31.204,29.2,28.87,53.17,48.55,0.0,0.0,0.0,0.0
2021/08/07,09:01,31.204,29.2,28.87,53.34,48.62,0.0,0.0,0.0,0.0
2021/08/07,09:02,31.204,29.2,28.87,52.24,48.55,0.0,0.0,0.0,0.0
2021/08/07,09:03,31.204,29.2,28.87,52.79,48.62,0.0,0.0,1.0,0.0
2021/08/07,09:04,31.204,29.2,28.87,51.41,49.17,2.0,0.0,1.0,0.0
2021/08/07,09:05,31.204,29.23,28.87,50.76,49.93,1.0,0.0,1.0,0.0
2021/08/07,09:06,31.204,29.2,28.73,50.48,50.59,1.0,1.0,1.0,1.0
2021/08/07,09:07,31.204,29.06,28.56,50.59,50.76,1.0,1.0,1.0,1.0
2021/08/07,09:08,31.204,28.79,28.41,51.13,50.86,2.0,1.0,1.0,1.0
2021/08/07,09:09,31.204,28.65,28.18,51.69,51.03,2.0,1.0,1.0,1.0
2021/08/07,09:10,31.204,28.51,28.05,51.96,51.03,3.0,1.0,1.0,1.0
2021/08/07,09:11,31.204,28.37,28.01,51.96,51.03,3.0,1.0,1.0,1.0
2021/08/07,09:12,31.204,28.37,27.91,51.69,51.1,3.0,1.0,1.0,1.0
2021/08/07,09:13,31.204,28.24,27.91,52.03,51.31,3.0,1.0,1.0,1.0
2021/08/07,09:14,31.204,28.18,27.77,52.24,51.31,3.0,1.0,1.0,1.0
2021/08/07,09:15,31.204,28.06,27.74,52.24,51.31,3.0,1.0,1.0,1.0
2021/08/07,09:16,31.204,27.93,27.63,52.24,51.31,3.0,1.0,1.0,1.0
2021/08/07,09:17,31.204,27.91,27.58,52.24,51.31,3.0,1.0,1.0,1.0
2021/08/07,09:18,31.204,27.82,27.5,52.24,51.38,3.0,1.0,1.0,1.0
2021/08/07,09:19,31.204,27.68,27.36,52.24,51.38,3.0,1.0,1.0,1.0
2021/08/07,09:20,31.204,27.68,27.32,52.17,51.38,3.0,1.0,1.0,1.0
2021/08/07,09:21,31.204,27.55,27.22,52.13,51.38,3.0,1.0,1.0,1.0
2021/08/07,09:22,31.204,27.55,27.22,51.89,51.41,3.0,1.0,1.0,1.0
2021/08/07,09:23,31.204,27.41,27.08,51.69,51.38,3.0,1.0,1.0,1.0
2021/08/07,09:24,31.204,27.38,27.08,51.69,51.38,3.0,1.0,1.0,1.0
2021/08/07,09:25,31.204,27.41,27.03,51.41,51.31,3.0,1.0,1.0,1.0
2021/08/07,09:26,31.204,27.24,27.03,51.34,51.03,3.0,1.0,1.0,1.0
2021/08/07,09:27,31.204,27.13,26.95,51.96,51.41,3.0,1.0,1.0,1.0
2021/08/07,09:28,31.204,27.13,26.95,53.17,51.58,3.0,1.0,1.0,1.0
2021/08/07,09:29,31.204,27.13,26.95,53.89,51.86,3.0,1.0,1.0,1.0
2021/08/07,09:30,31.204,27.17,26.95,54.23,52.48,3.0,1.0,1.0,1.0
2021/08/07,09:31,31.204,27.31,26.95,54.23,52.96,3.0,1.0,1.0,1.0
2021/08/07,09:32,31.204,27.41,27.0,54.44,53.51,3.0,1.0,1.0,1.0
2021/08/07,09:33,31.204,27.46,27.08,54.44,53.79,3.0,1.0,1.0,1.0
