date,time,outdoor_temp,room_temp1,room_temp2,room_RH1,room_RH2,occupant_num,FCU_fan_feedback,FCU_onoff_feedback,FCU_combined_state
2021/08/21,09:00,33.892,26.35,26.35,65.4,65.4,4.0,2.0,0.0,0.0
2021/08/21,09:01,33.58,26.29,26.29,64.61,64.61,4.0,2.0,1.0,2.0
2021/08/21,09:02,33.622,26.21,26.21,63.87,63.87,5.0,2.0,1.0,2.0
2021/08/21,09:03,33.454,26.07,26.07,63.32,63.32,4.0,2.0,1.0,2.0
2021/08/21,09:04,33.826,26.04,26.04,63.59,63.59,4.0,2.0,1.0,2.0
2021/08/21,09:05,34.072,25.93,25.93,63.59,63.59,4.0,2.0,1.0,2.0
2021/08/21,09:06,34.468,25.93,25.93,63.59,63.59,4.0,2.0,1.0,2.0
2021/08/21,09:07,34.612,25.88,25.88,63.59,63.59,4.0,2.0,1.0,2.0
2021/08/21,09:08,34.258,25.8,25.8,63.32,63.32,4.0,2.0,1.0,2.0
2021/08/21,09:09,34.324,25.78,25.78,63.32,63.32,5.0,2.0,1.0,2.0
2021/08/21,09:10,34.654,25.76,25.76,63.32,63.32,4.0,2.0,1.0,2.0
2021/08/21,09:11,34.816,25.66,25.66,63.32,63.32,4.0,2.0,1.0,2.0
2021/08/21,09:12,34.816,25.66,25.66,63.32,63.32,4.0,2.0,1.0,2.0
2021/08/21,09:13,34.486000000000004,25.62,25.62,62.98,62.98,4.0,2.0,1.0,2.0
2021/08/21,09:14,34.696,25.52,25.52,62.6,62.6,4.0,2.0,1.0,2.0
2021/08/21,09:15,34.486000000000004,25.52,25.52,63.04,63.04,3.0,2.0,1.0,2.0
2021/08/21,09:16,34.486000000000004,25.52,25.52,63.15,63.15,4.0,2.0,1.0,2.0
2021/08/21,09:17,34.486000000000004,25.52,25.52,63.04,63.04,4.0,2.0,1.0,2.0
2021/08/21,09:18,34.486000000000004,25.52,25.52,63.04,63.04,4.0,2.0,1.0,2.0
2021/08/21,09:19,34.672,25.49,25.49,63.04,63.04,3.0,2.0,1.0,2.0
2021/08/21,09:20,34.876,25.49,25.49,62.94,62.94,3.0,2.0,1.0,2.0
2021/08/21,09:21,34.84,25.38,25.38,62.22,62.22,3.0,2.0,1.0,2.0
2021/08/21,09:22,34.798,25.38,25.38,62.33,62.33,5.0,2.0,0.0,0.0
2021/08/21,09:23,34.84,25.38,25.38,62.84,62.84,5.0,2.0,0.0,0.0
2021/08/21,09:24,35.17,25.38,25.38,63.66,63.66,4.0,2.0,0.0,0.0
2021/08/21,09:25,35.332,25.43,25.43,64.41,64.41,4.0,2.0,0.0,0.0
2021/08/21,09:26,35.458,25.52,25.52,64.41,64.41,4.0,2.0,0.0,0.0
2021/08/21,09:27,35.332,25.66,25.66,64.41,64.41,4.0,2.0,0.0,0.0
2021/08/21,09:28,35.332,25.66,25.66,64.41,64.41,4.0,2.0,0.0,0.0
2021/08/21,09:29,34.942,25.71,25.71,64.41,64.41,4.0,2.0,0.0,0.0
2021/08/21,09:30,34.738,25.8,25.8,64.34,64.34,4.0,2.0,0.0,0.0
2021/08/21,09:31,35.002,25.85,25.85,64.41,64.41,3.0,2.0,0.0,0.0
2021/08/21,09:32,35.17,25.93,25.93,64.41,64.41,3.0,2.0,0.0,0.0
2021/08/21,09:33,35.374,25.93,25.93,63.87,63.87,3.0,2.0,0.0,0.0
2021/08/21,09:34,35.5,25.98,25.98,63.87,63.87,3.0,2.0,0.0,0.0
