date,time,outdoor_temp,room_temp1,room_temp2,room_RH1,room_RH2,occupant_num,FCU_fan_feedback,FCU_onoff_feedback,FCU_combined_state
2021/08/16,09:00,31.552,26.54,26.72,57.5,55.45,1.0,2.0,1.0,2.0
2021/08/16,09:01,31.228,26.51,26.86,57.5,55.17,1.0,2.0,1.0,2.0
2021/08/16,09:02,31.186,26.49,26.81,57.5,55.24,1.0,2.0,1.0,2.0
2021/08/16,09:03,31.228,26.51,26.72,57.5,55.45,1.0,2.0,1.0,2.0
2021/08/16,09:04,31.432,26.49,26.72,57.5,55.51,1.0,2.0,1.0,2.0
2021/08/16,09:05,31.762,26.41,26.53,57.44,55.99,1.0,2.0,1.0,2.0
2021/08/16,09:06,31.888,26.41,26.45,57.23,55.99,1.0,2.0,1.0,2.0
2021/08/16,09:07,32.05,26.41,26.58,57.16,55.45,1.0,2.0,1.0,2.0
2021/08/16,09:08,31.888,26.37,26.58,56.95,55.38,1.0,2.0,1.0,2.0
2021/08/16,09:09,31.552,26.36,26.62,56.89,55.17,1.0,2.0,1.0,2.0
2021/08/16,09:10,31.72,26.27,26.58,56.68,55.17,1.0,2.0,1.0,2.0
2021/08/16,09:11,32.05,26.27,26.62,56.41,55.17,1.0,2.0,1.0,2.0
2021/08/16,09:12,32.218,26.27,26.58,56.34,55.17,1.0,2.0,1.0,2.0
2021/08/16,09:13,32.379999999999995,26.24,26.72,56.31,54.35,1.0,2.0,1.0,2.0
2021/08/16,09:14,32.506,26.22,26.69,56.13,54.42,1.0,2.0,1.0,2.0
2021/08/16,09:15,32.05,26.13,26.72,56.06,53.8,1.0,2.0,1.0,2.0
2021/08/16,09:16,31.822,26.13,26.72,56.06,53.8,1.0,2.0,1.0,2.0
2021/08/16,09:17,31.552,26.1,26.58,56.06,54.35,1.0,2.0,1.0,2.0
2021/08/16,09:18,31.228,26.1,26.31,56.06,55.17,1.0,2.0,1.0,2.0
2021/08/16,09:19,31.39,26.1,26.45,56.06,54.9,1.0,2.0,1.0,2.0
2021/08/16,09:20,31.72,26.1,26.38,56.06,55.035,1.0,2.0,1.0,2.0
2021/08/16,09:21,32.05,26.1,26.31,56.06,55.17,1.0,2.0,1.0,2.0
2021/08/16,09:22,32.218,26.1,26.31,56.06,55.17,1.0,2.0,1.0,2.0
2021/08/16,09:23,32.05,26.1,26.31,56.06,55.17,1.0,2.0,1.0,2.0
2021/08/16,09:24,32.26,26.1,26.31,56.06,54.9,1.0,2.0,1.0,2.0
2021/08/16,09:25,32.71,26.1,26.31,56.06,54.62,1.0,2.0,1.0,2.0
2021/08/16,09:26,33.064,26.1,26.34,56.06,54.35,1.0,2.0,1.0,2.0
2021/08/16,09:27,33.004000000000005,26.1,26.45,56.03,54.07,1.0,2.0,1.0,2.0
2021/08/16,09:28,32.734,26.08,26.41,56.03,54.07,1.0,2.0,1.0,2.0
2021/08/16,09:29,32.794000000000004,26.0,26.26,55.86,54.35,1.0,2.0,1.0,2.0
2021/08/16,09:30,32.92,26.0,26.21,55.86,54.35,1.0,2.0,1.0,2.0
2021/08/16,09:31,32.59,26.0,26.22,55.86,54.07,1.0,2.0,1.0,2.0
2021/08/16,09:32,32.422,26.0,26.45,55.75,53.18,1.0,2.0,1.0,2.0
2021/08/16,09:33,32.752,26.0,26.45,55.58,52.7,1.0,2.0,1.0,2.0
2021/08/16,09:34,32.422,25.96,26.45,55.31,52.36,1.0,2.0,1.0,2.0
2021/08/16,09:35,32.59,25.94,26.41,55.04,52.43,1.0,2.0,1.0,2.0
2021/08/16,09:36,32.956,25.86,26.17,55.04,52.77,1.0,2.0,1.0,2.0
2021/08/16,09:37,33.082,25.86,26.21,54.76,52.63,1.0,2.0,1.0,2.0
2021/08/16,09:38,33.022,25.86,26.17,54.69,52.43,1.0,2.0,1.0,2.0
2021/08/16,09:39,32.752,25.82,26.17,54.49,52.16,0.0,2.0,1.0,2.0
2021/08/16,09:40,32.752,25.86,26.21,54.49,51.78,1.0,2.0,1.0,2.0
2021/08/16,09:41,32.752,25.81,26.31,54.14,51.06,0.0,2.0,1.0,2.0
2021/08/16,09:42,32.752,25.72,26.28,53.94,50.89,1.0,2.0,1.0,2.0
2021/08/16,09:43,32.854,25.72,26.31,53.94,51.33,1.0,2.0,1.0,2.0
2021/08/16,09:44,32.752,25.72,26.17,53.94,51.33,1.0,2.0,1.0,2.0
2021/08/16,09:45,33.082,25.72,26.17,53.94,51.61,1.0,2.0,1.0,2.0
2021/08/16,09:46,32.92,25.72,26.17,53.94,51.61,1.0,2.0,1.0,2.0
2021/08/16,09:47,32.71,25.72,26.17,53.94,51.4,1.0,2.0,1.0,2.0
2021/08/16,09:48,32.956,25.72,26.17,53.84,51.33,1.0,2.0,1.0,2.0
2021/08/16,09:49,33.124,25.72,26.28,53.66,50.79,1.0,2.0,1.0,2.0
2021/08/16,09:50,32.878,25.72,26.31,53.6,50.79,2.0,2.0,1.0,2.0
2021/08/16,09:51,32.92,25.72,26.28,53.39,50.79,1.0,2.0,1.0,2.0
2021/08/16,09:52,33.25,25.72,26.31,53.39,50.51,1.0,2.0,1.0,2.0
2021/08/16,09:53,33.58,25.72,26.17,53.32,50.72,1.0,2.0,1.0,2.0
2021/08/16,09:54,33.58,25.72,26.17,53.05,50.51,2.0,2.0,1.0,2.0
2021/08/16,09:55,33.58,25.69,26.17,52.84,50.24,2.0,2.0,1.0,2.0
2021/08/16,09:56,33.58,25.72,26.17,52.84,50.31,1.0,2.0,1.0,2.0
2021/08/16,09:57,33.25,25.69,26.14,52.84,50.24,1.0,2.0,1.0,2.0
2021/08/16,09:58,33.25,25.69,26.17,52.78,50.13,1.0,3.0,1.0,3.0
2021/08/16,09:59,33.25,25.72,26.04,52.3,50.58,2.0,2.0,1.0,2.0
2021/08/16,10:00,33.25,25.72,26.04,52.36,50.58,2.0,3.0,1.0,3.0
2021/08/16,10:01,33.25,25.69,26.04,52.36,50.51,2.0,3.0,1.0,3.0
2021/08/16,10:02,33.436,25.72,26.04,52.36,50.44,2.0,3.0,1.0,3.0
2021/08/16,10:03,33.766,25.69,26.04,52.4,50.51,2.0,3.0,1.0,3.0
2021/08/16,10:04,33.766,25.72,25.93,52.4,50.96,2.0,3.0,1.0,3.0
2021/08/16,10:05,33.766,25.72,26.04,52.3,50.44,2.0,3.0,1.0,3.0
2021/08/16,10:06,33.766,25.72,26.04,52.3,50.24,2.0,3.0,1.0,3.0
2021/08/16,10:07,33.766,25.72,26.04,52.3,49.97,1.0,3.0,1.0,3.0
2021/08/16,10:08,33.97,25.72,26.04,52.23,49.97,2.0,3.0,1.0,3.0
2021/08/16,10:09,33.928000000000004,25.72,26.04,52.02,49.97,2.0,3.0,1.0,3.0
2021/08/16,10:10,33.928000000000004,25.72,26.04,52.02,49.97,2.0,3.0,1.0,3.0
