date,time,outdoor_temp,room_temp1,room_temp2,room_RH1,room_RH2,occupant_num,FCU_fan_feedback,FCU_onoff_feedback,FCU_combined_state
2021/08/7,09:00,31.204,29.22,29.22,59.81,59.81,6.0,1.0,0.0,0.0
2021/08/7,09:01,31.204,29.19,29.19,59.64,59.64,7.0,0.0,0.0,0.0
2021/08/7,09:02,31.204,29.19,29.19,59.37,59.37,4.0,1.0,1.0,1.0
2021/08/7,09:03,31.204,29.08,29.08,58.48,58.48,5.0,1.0,1.0,1.0
2021/08/7,09:04,31.204,29.05,29.05,57.65,57.65,4.0,1.0,1.0,1.0
2021/08/7,09:05,31.204,28.95,28.95,56.9,56.9,4.0,1.0,1.0,1.0
2021/08/7,09:06,31.204,28.91,28.91,56.24,56.24,5.0,1.0,1.0,1.0
2021/08/7,09:07,31.204,28.81,28.81,55.73,55.73,4.0,1.0,1.0,1.0
2021/08/7,09:08,31.204,28.77,28.77,55.25,55.25,4.0,1.0,1.0,1.0
2021/08/7,09:09,31.204,28.67,28.67,54.91,54.91,4.0,1.0,1.0,1.0
2021/08/7,09:10,31.204,28.64,28.64,54.7,54.7,4.0,1.0,1.0,1.0
2021/08/7,09:11,31.204,28.53,28.53,54.6,54.6,4.0,1.0,1.0,1.0
2021/08/7,09:12,31.204,28.53,28.53,54.6,54.6,5.0,1.0,1.0,1.0
2021/08/7,09:13,31.204,28.53,28.53,54.6,54.6,4.0,1.0,1.0,1.0
2021/08/7,09:14,31.204,28.48,28.48,54.43,54.43,3.0,1.0,1.0,1.0
2021/08/7,09:15,31.204,28.4,28.4,54.05,54.05,4.0,1.0,1.0,1.0
2021/08/7,09:16,31.204,28.34,28.34,53.53,53.53,4.0,1.0,1.0,1.0
2021/08/7,09:17,31.204,28.26,28.26,53.05,53.05,4.0,1.0,1.0,1.0
2021/08/7,09:18,31.204,28.23,28.23,52.78,52.78,4.0,1.0,1.0,1.0
2021/08/7,09:19,31.204,28.12,28.12,52.23,52.23,4.0,1.0,1.0,1.0
2021/08/7,09:20,31.204,28.09,28.09,51.95,51.95,4.0,1.0,1.0,1.0
2021/08/7,09:21,31.204,28.07,28.07,51.68,51.68,3.0,1.0,1.0,1.0
2021/08/7,09:22,31.204,27.98,27.98,51.41,51.41,3.0,1.0,1.0,1.0
2021/08/7,09:23,31.204,27.98,27.98,51.06,51.06,3.0,1.0,1.0,1.0
2021/08/7,09:24,31.204,27.93,27.93,50.86,50.86,4.0,1.0,1.0,1.0
2021/08/7,09:25,31.204,27.85,27.85,50.58,50.58,4.0,1.0,1.0,1.0
2021/08/7,09:26,31.204,27.85,27.85,50.51,50.51,3.0,1.0,1.0,1.0
